LAMMPS data file via write_data, version 24 Jul 2017, timestep = 30110

4096 atoms
1 atom types

0.0000000000000000e+00 4.9887063883378197e+01 xlo xhi
0.0000000000000000e+00 4.9887063883378197e+01 ylo yhi
0.0000000000000000e+00 4.9887063883378197e+01 zlo zhi

Masses

1 18.0153

Atoms # atomic

1397 1 1.0019498287995537e+01 2.1200316865832974e+01 2.7252074391911858e+00 0 0 0
772 1 1.2061177116766114e+01 2.3065049972968328e+01 2.9437332480371068e+00 0 0 0
292 1 1.5055767100389620e+01 2.2711809692720809e+01 2.1827906585004588e+00 0 0 0
3477 1 1.1453160125219712e+00 3.5514364698595231e+00 7.1353309084116603e+00 1 1 0
3337 1 2.8406861035585265e+00 1.4858602431719978e+00 7.3559081215532887e+00 1 0 1
2804 1 5.9463961681675856e+00 2.4868219737006352e+00 7.8262701815839675e+00 1 0 0
546 1 8.4426425136804859e+00 8.1192225148987351e-01 7.3374336331834229e+00 0 0 1
135 1 9.1115886703278424e+00 2.6608703500063449e+00 4.7744378813464587e+00 0 0 0
497 1 1.1092536685623207e+01 6.9054975094531723e-01 6.0821022017614421e+00 0 0 0
262 1 1.2646756240239386e+01 2.7552107119041511e+00 8.2449184262719157e+00 0 0 0
1450 1 1.5612917008047951e+01 2.8312973951517408e+00 8.5671303271769261e+00 0 0 0
444 1 1.4701431340450561e+01 1.1833290075850549e+00 6.1812347955500888e+00 0 0 0
3934 1 6.2505260409514269e+00 2.4659842889383463e+00 4.7553019279765740e+00 1 1 1
126 1 2.9089543847888217e+00 6.3068865330425306e+00 6.9632731896023046e+00 0 0 0
596 1 8.7254407070587519e+00 3.9759608038028280e+00 9.2777774228613801e+00 0 0 1
48 1 7.6628165365359964e+00 6.5644769101182989e+00 6.7879570196222998e+00 0 0 0
518 1 9.4835023136637311e+00 5.1920703935939763e+00 4.9313005812043347e+00 0 0 1
1405 1 1.2111323697113393e+01 7.0219108887535331e+00 5.0556801513178149e+00 0 0 0
662 1 1.0651164094756831e+01 4.4913621358506788e+00 7.2021815008978383e+00 0 0 1
296 1 1.5767466715494853e+01 4.5891261603275355e+00 6.3434676885709518e+00 0 0 0
3541 1 1.0100141680453576e+00 7.5285779625152385e+00 5.0598473200362317e+00 1 1 0
238 1 2.9974218410443747e+00 1.0234083111994217e+01 5.5901238129494013e+00 0 0 0
800 1 5.3652384424106270e+00 6.5717069178039624e+00 5.1596479007496656e+00 0 1 0
3497 1 5.0371043313289103e+00 9.0137006904889567e+00 7.1911690221320308e+00 1 1 0
10 1 9.8545190235271569e+00 8.7670328280275793e+00 5.8939906984377473e+00 0 0 0
1932 1 1.6365280193142240e+01 7.4446396590387778e+00 6.3957677900845766e+00 0 0 1
524 1 1.4074409180817376e+01 9.6179811666420001e+00 6.6345430881334950e+00 0 0 1
52 1 1.4734781266703258e+01 6.6466534120801910e+00 3.9704792197388765e+00 0 0 0
3588 1 1.3983061880599483e+00 1.3274816286991776e+01 7.6707466858073410e+00 1 0 0
818 1 6.7529464229681935e-01 1.1670586017383615e+01 4.2954732097127852e+00 0 1 0
15 1 7.4336439943526900e+00 1.0291824529948491e+01 7.4672225500524290e+00 0 0 0
2920 1 9.8571177866471515e+00 1.1794628319033746e+01 6.0930943474885977e+00 1 0 0
1542 1 1.0973843338437117e+01 1.2986782386429295e+01 8.6396122222582825e+00 0 0 0
681 1 1.5442276523047468e+01 1.4507464467880522e+01 5.6959199302238908e+00 0 0 1
667 1 1.4869465333962710e+01 1.1833389509552445e+01 7.3520000769573768e+00 0 0 1
883 1 4.4746085610789454e-01 1.7547384167822340e+01 5.1712772179221655e+00 0 0 0
445 1 1.6647999216472090e-01 1.4694264916503450e+01 4.8554144743677492e+00 0 0 1
54 1 4.0386536050766830e+00 1.6755719516987892e+01 4.2599970867890606e+00 0 0 0
593 1 6.2052728441584337e+00 1.5406372416937712e+01 6.6042053204500801e+00 0 0 1
861 1 3.1889949065329151e+00 1.5237618915042143e+01 6.6684652246009479e+00 0 0 0
620 1 7.8863820482280031e+00 1.3610435466081183e+01 5.2714939974339519e+00 0 0 1
1400 1 1.2807747280810890e+01 1.5677844224893857e+01 5.6431466549620097e+00 0 0 0
2939 1 1.9367408583402419e+00 1.9687374080788199e+01 5.0065823684545929e+00 1 0 0
2980 1 5.7678355685804927e+00 1.9358789303117071e+01 5.8888406392086905e+00 1 0 0
3026 1 8.1033371729325232e+00 1.7741534827119224e+01 6.7444914035998771e+00 1 0 0
760 1 1.0624220236734638e+01 1.8937731665532073e+01 4.6597277383492068e+00 0 0 0
908 1 1.3086467697842746e+01 1.8293720355342561e+01 5.2585707511804021e+00 0 1 0
1022 1 9.8001272411240716e+00 2.0375695056405739e+01 6.6544174675528565e+00 0 0 0
736 1 1.3709707382498205e+01 1.9989097202648175e+01 7.3294781830822533e+00 0 0 0
1061 1 1.6431198689863965e+01 1.9738251876481158e+01 6.6374586152056381e+00 0 0 0
328 1 1.8462646307578297e+00 2.2128678289136559e+01 6.9742274449188333e+00 0 0 0
3008 1 4.9445478004266902e-01 1.5511572475290340e+01 1.0207928095931690e+01 1 0 0
2225 1 7.3064055276858122e+00 2.1931043491053735e+01 5.2104192748545426e+00 0 0 0
921 1 7.5581651816493460e+00 2.2935335826965424e+01 8.3251637475038045e+00 0 0 0
2163 1 1.0450571250678701e+01 2.3575255106833048e+01 7.0863291447305681e+00 0 0 0
1539 1 1.6500893135043565e+01 2.3421239451821801e+01 4.8437672196009585e+00 0 0 0
3554 1 1.3292508559851251e+01 2.2326234137260794e+01 5.5124049961655883e+00 1 0 0
1478 1 3.9452916850048054e+00 2.2456065663066735e+01 8.7072755770950376e+00 0 0 0
83 1 6.1402478143115342e+00 3.5173323875502427e+00 1.0211854668292869e+01 0 0 0
209 1 9.0924404439246391e+00 6.7663829481824034e-01 1.0314731379181925e+01 0 0 0
768 1 2.8960804089491226e+00 2.2923781446307753e+01 1.1624934112618556e+01 0 0 0
3063 1 1.0573072210196512e+01 2.8096291272901812e+00 1.0940181666780296e+01 1 0 0
108 1 1.3274450682213814e+01 2.2451037618879504e+01 1.0784314682229871e+01 0 0 0
318 1 1.1177152877783918e+01 1.9714770212590626e+01 1.2221729258461684e+01 0 0 0
924 1 8.1833301852679892e+00 2.4926829416051476e+01 4.0359167616650362e+00 0 0 0
272 1 4.5949306788601101e+00 7.5150347947468932e+00 9.7473589761378854e+00 0 0 0
176 1 3.0483732396374310e+00 4.2856517689081173e+00 9.2453049795578437e+00 0 0 0
3050 1 6.3251903545732979e+00 6.0815359142508170e+00 1.1340471745553694e+01 1 0 0
3394 1 8.6602683850097080e+00 6.5052365156722214e+00 9.8154887610799353e+00 1 1 0
141 1 1.1231182066828122e+01 6.9834877117682606e+00 1.0693429581730726e+01 0 0 0
218 1 1.4045055931659498e+01 4.5492486502105605e+00 1.0707662934279588e+01 0 0 0
889 1 1.3098134199902988e+01 6.9447862219244083e+00 8.3042045966083151e+00 0 1 0
288 1 1.6727749701241426e+00 9.7908118457641038e+00 1.0595925235836859e+01 0 0 0
63 1 9.2062552152364407e-01 1.0311892431134964e+01 8.0059956153814884e+00 0 0 0
543 1 2.4248249974005636e+00 6.6814771461493043e+00 1.1325690578826773e+01 0 0 1
282 1 5.1346273407161505e+00 1.0003297918878150e+01 1.0528055612687806e+01 0 0 0
1614 1 8.7312836405065060e+00 9.4076932007212815e+00 9.4811253091009409e+00 0 0 0
537 1 1.3518556330237580e+01 1.0322483307322283e+01 1.0305037920742540e+01 0 0 1
1455 1 1.1549787209819442e+01 9.3634546526209963e+00 8.1888271114946178e+00 0 0 0
1414 1 6.7781537430151113e+00 2.1829903896063890e+01 1.1936824974457082e+01 0 0 0
1480 1 1.4340484213308734e+01 7.9175138680170871e+00 1.1295644014544978e+01 0 0 0
1401 1 4.2318021594459649e+00 1.4343551286161858e+01 9.0953977076394814e+00 1 0 0
1454 1 3.4285430683343936e+00 1.1970191488664597e+01 1.1206203984709777e+01 0 0 0
2744 1 8.6887005272159463e+00 1.4020987900526343e+01 1.0182190347925509e+01 1 0 0
11 1 6.6613271376086844e+00 1.2331040083930050e+01 9.4943838737072781e+00 0 0 0
705 1 8.1701898234459076e+00 1.1133076848660158e+01 1.2068510963246938e+01 0 0 0
260 1 1.1516449684729512e+01 1.1461449567474631e+01 1.1710931690631474e+01 0 0 0
79 1 1.5270856225085344e+01 1.2961887680872712e+01 1.1216539948839499e+01 0 0 0
711 1 2.9493952930995277e+00 1.5519500705863040e+01 1.1090520656462624e+01 0 1 0
301 1 2.8922041835581460e+00 1.7982622706737292e+01 7.4118314557494118e+00 0 0 0
808 1 5.4605433824258522e+00 1.7536233655211181e+01 9.0736314710404073e+00 0 0 0
3534 1 8.8570267207473581e+00 1.6350374631745325e+01 9.0265452672358855e+00 1 0 0
151 1 1.3579188856318641e+01 1.3730429811628060e+01 8.6612382345422674e+00 0 0 0
871 1 1.2127418832725212e+01 1.4942282709563875e+01 1.1719216558943666e+01 0 0 0
2333 1 1.1579711188764550e+01 1.6038631130473959e+01 8.3523523037256506e+00 0 0 0
369 1 1.5711767308076292e+01 1.6535176125376566e+01 8.8701402315508115e+00 0 0 0
237 1 7.2387275689252395e-01 1.9937763661578721e+01 9.1998966382871998e+00 0 0 0
322 1 2.7205749161222097e+00 2.0164179760779398e+01 1.1050462334128179e+01 0 0 0
2993 1 4.0605660345818597e+00 1.8278718247125319e+01 1.1647080347689073e+01 1 0 0
3023 1 5.5656518918498339e+00 2.0454872268317470e+01 8.6059592870546151e+00 1 0 0
2897 1 8.9461580787839949e+00 1.8179612634970589e+01 1.1285693335912534e+01 1 0 0
177 1 8.7565048451943639e+00 2.0180864327733570e+01 9.1707286505944943e+00 0 0 0
164 1 1.1875820559936392e+01 2.0183913593508898e+01 9.7354773774630345e+00 0 0 0
1406 1 1.3050335181128229e+01 1.7525972277453267e+01 1.0079612585794592e+01 0 0 0
1909 1 1.6106595503570389e+01 2.0884778664542118e+01 1.5958212526554838e-01 0 0 1
157 1 7.6425479767608104e+00 1.1474989989607746e+01 1.5017451695040196e-01 0 0 0
389 1 1.2431995425299274e+01 1.4942645967410183e+01 2.4065327541215222e+01 0 0 0
821 1 8.0516392106238066e-02 2.0870838017837983e+00 1.2493280293413585e+01 0 1 0
76 1 9.8894392223550707e+00 9.0860919099904347e+00 1.2751517162336048e+01 0 0 0
793 1 5.9379258123730025e+00 2.6184345340882689e+00 1.5811831104897246e+01 0 1 0
2925 1 9.8222753786010806e+00 1.9222409075794991e+00 1.3879229081731738e+01 1 0 0
199 1 1.6093710824030346e+01 4.3055474763323316e+00 2.1272603943281016e+01 0 0 0
1532 1 1.0119226626713330e+01 1.3682017704283997e+00 1.6510228894747414e+01 0 0 0
285 1 4.7838985363779143e+00 7.7868330964366486e+00 2.4817521510662271e+01 0 0 0
116 1 1.4715267548617129e+01 3.3778306465012515e+00 1.5327911242366541e+01 0 0 0
1388 1 1.4635760629524526e+01 6.9772401104975357e-01 1.6150744782369276e+01 0 0 0
438 1 5.5705346048049076e-01 5.9055629611451437e+00 1.6429635065180083e+01 0 0 0
3090 1 2.5064836444300433e+00 5.4436147968062585e+00 1.4611959608261751e+01 1 0 0
2979 1 5.7193388605805646e+00 3.9929186625618462e+00 1.3519336076643425e+01 1 0 0
2922 1 7.8258395993601910e+00 5.8997559574721459e+00 1.6358831589657647e+01 1 0 0
565 1 1.0396129442391697e+01 4.6540741707732804e+00 1.5608531648848002e+01 0 0 1
1661 1 1.1530453247135529e+01 4.9206663445866825e+00 1.2957289159819894e+01 0 0 0
1487 1 1.3247658900517774e+01 7.0171129356091351e+00 1.3985488224787542e+01 0 0 0
2347 1 1.5045888130562350e+01 6.2105572431083846e+00 1.5966582619279553e+01 0 1 0
2935 1 3.2126979801913547e+00 8.0638925770525844e+00 1.3378555343213842e+01 1 0 0
310 1 2.0157419004065038e+00 9.4203583663147690e+00 1.5517811317711864e+01 0 0 0
309 1 5.4795205685114858e+00 8.4596311307357421e+00 1.6260918622306761e+01 0 0 0
230 1 5.7572015221909822e+00 9.8289891469270909e+00 1.3364069344621019e+01 0 0 0
101 1 7.3204656519363276e+00 7.6550476810371855e+00 1.3729762773735812e+01 0 0 0
21 1 1.1963195083782093e+01 9.1655308678610847e+00 1.4875349401852930e+01 0 0 0
2898 1 1.5619339270812272e+01 9.0585495876216378e+00 1.5892200844071059e+01 1 0 0
1371 1 1.2953770789543986e+00 1.3240138702580508e+01 1.5889892160502844e+01 1 0 0
2027 1 1.3332775696285730e+00 1.3725014014575825e+01 1.3319984387755692e+01 0 0 1
275 1 4.0834139210391349e+00 1.2225542338364498e+01 1.3786428318586481e+01 0 0 0
192 1 9.7033018003610483e+00 1.2574342005102055e+01 1.5023929848144862e+01 0 0 0
840 1 7.1703635915053603e+00 1.3076653223605287e+01 1.4052943011814726e+01 0 0 0
39 1 1.2707236540376133e+01 1.1784476587776421e+01 1.5076525340759257e+01 0 0 0
1422 1 1.3990209547764017e+01 1.3263717363321344e+01 1.3561711789507445e+01 0 0 0
2373 1 1.5111034149636236e+01 1.3055969490216574e+01 1.6579657443543866e+01 0 1 0
3811 1 7.6143356537449103e-01 1.6240240731473399e+01 1.5861187655082245e+01 1 1 0
266 1 3.1103323416762350e+00 1.5812872109475293e+01 1.3824073171894632e+01 0 0 0
2816 1 9.2630809747390099e+00 1.5333346048173551e+01 1.2872113451584221e+01 1 0 0
897 1 5.9208610904466941e+00 1.5448350791462575e+01 1.2880664102586897e+01 0 0 0
1654 1 7.3614662538852977e+00 1.6949362663117803e+01 1.5255565203348707e+01 0 0 0
300 1 1.0793472680825145e+01 1.6821595258925331e+01 1.4699073276131319e+01 0 0 0
2112 1 1.3601882880728253e+01 1.5839816277644257e+01 1.4566798240537700e+01 0 0 0
124 1 1.6581319209087276e+01 1.6899405648941052e+01 1.3875203734222044e+01 0 0 0
734 1 1.8292330715100633e-01 2.1018645364994811e+01 1.6691126079950141e+01 0 0 0
153 1 3.3924157767894165e+00 1.8769430895256164e+01 1.5063807451184518e+01 0 0 0
250 1 1.8114770581991311e+00 2.0580728989349033e+01 1.4202903828145788e+01 0 0 0
264 1 6.1311426923960699e+00 1.9362679448347379e+01 1.6004320546311781e+01 0 0 0
1671 1 6.8546977916121197e+00 1.9341948716348313e+01 1.2820279074094806e+01 0 0 0
28 1 8.5123453864156833e+00 2.0922041499316105e+01 1.5038822573721747e+01 0 0 0
22 1 7.3167812845839109e+00 4.8501550137575254e-02 1.8851659963579866e+01 0 0 0
236 1 1.1165303390057408e+01 1.9556117820943928e+01 1.5047749721097215e+01 0 0 0
1496 1 1.6309111704816484e+01 1.8826626879533460e+01 1.6268478413880995e+01 0 0 0
2214 1 1.3942245168573891e+01 2.0545640318679347e+01 1.5675654544767037e+01 0 0 0
252 1 1.3703105677339073e+01 1.8355273559992181e+01 1.2740326527444363e+01 0 0 0
1389 1 1.3569946986402449e+01 2.3531084950542347e+00 1.3111858386530068e+01 0 0 0
975 1 5.0903038510530463e-01 2.3382005148074899e+01 1.3097371252664548e+01 0 0 0
2433 1 9.4083745572734188e+00 2.4627092322809329e+01 1.5155352520054173e+01 0 0 0
2026 1 3.2560322166167777e+00 2.2678158944032027e+01 1.5923363004391561e+01 0 0 1
798 1 5.5077130200087305e+00 2.2755277096487976e+01 1.4618304964601425e+01 0 0 0
3516 1 1.0113709475077874e+01 2.2538884630008347e+01 1.3150794849809705e+01 1 0 0
3671 1 1.2833313727753341e+01 2.4689096561474539e+01 1.3613539767582230e+01 1 0 0
2049 1 1.1992385922252813e+01 2.2850979840507804e+01 1.6014608640561939e+01 0 0 0
1437 1 1.4880406351674942e+01 2.1877162309987302e+01 1.3109740599183379e+01 0 0 0
388 1 1.5237305825203588e+01 2.4146411982339703e+01 1.5304403299607275e+01 0 0 1
84 1 2.4732915039401386e+00 2.5057038812458243e+00 1.5941232531638043e+01 0 0 0
3381 1 3.6315039981326902e-01 1.6271755104221433e+00 1.9066306174385936e+01 1 1 0
737 1 4.8121722166078422e+00 5.1802377030744340e-01 1.7637158049671175e+01 0 1 0
3678 1 3.1395347770627402e+00 2.9881759161479597e+00 1.8935212504856690e+01 1 1 0
246 1 8.0375567843872027e+00 2.8642038203519520e+00 1.7342045152070231e+01 0 0 0
2493 1 1.0726194507216503e+01 1.3800112075449360e+00 2.0498628802669369e+01 0 1 0
3757 1 1.2701371346082210e+01 2.4546689582159744e+00 1.7671715959460176e+01 0 1 0
461 1 1.2710987095859926e+01 4.2580984632854513e+00 2.0962830620629259e+01 0 0 0
3696 1 3.7515974400631085e+00 2.2279904864420295e+01 2.3561965791405541e+01 1 0 0
1023 1 1.4795677004445498e+01 1.9261853671561930e+00 1.9409636482028745e+01 0 1 0
3089 1 5.0301314217269342e+00 5.5259665788757575e+00 1.6199695148518924e+01 1 0 0
590 1 4.1515210421842568e+00 5.6844413677099741e+00 1.8746235854959657e+01 0 0 0
1337 1 6.4789852915635580e+00 7.1114176165262499e+00 2.0045083108081538e+01 0 1 0
879 1 8.9882134928597850e+00 7.0746365156560129e+00 1.8822971422276563e+01 0 1 0
341 1 1.1546761533496198e+01 5.4404802092638143e+00 1.8544843753221294e+01 0 0 0
1525 1 1.4302538521696020e+01 6.5515265238699589e+00 1.8750605807910766e+01 0 0 0
3015 1 7.1258278522531560e-01 8.0956113978765405e+00 1.7744735208442009e+01 1 0 0
2914 1 2.4200599486120797e+00 7.4760585725176592e+00 1.9594781149844490e+01 1 0 0
259 1 6.3326742500708324e+00 9.9631500365848602e+00 1.9890659888481593e+01 0 0 0
203 1 3.6251964797638672e+00 1.0109297428292855e+01 1.8831010923601948e+01 0 0 0
963 1 9.8204201642383833e+00 1.0799382716486338e+01 1.7644784259372564e+01 0 1 0
516 1 9.0728212932815016e+00 1.0433822527331275e+01 2.0371052758235955e+01 0 0 0
1526 1 1.1118226580059474e+01 8.5487335641641611e+00 1.7240403004343225e+01 0 0 0
277 1 1.3266026738396427e+01 8.2632622793688508e+00 2.0624193293608531e+01 0 0 0
173 1 1.5158744999447096e+01 2.1663891730022865e+01 2.0016629142411368e+01 0 0 0
498 1 1.3881070056155979e+01 9.6180674345316124e+00 1.7844322297463734e+01 0 0 0
171 1 3.4255276193261577e+00 1.1721541313793683e+01 1.6726263726440656e+01 0 0 0
1092 1 5.2960746679929409e+00 1.2893383087575225e+01 2.0048359772928485e+01 0 0 0
251 1 6.0651505595748088e+00 1.3285349787447535e+01 1.6729123368781803e+01 0 0 0
222 1 6.8328239768410288e+00 1.0509109082662992e+01 1.6960210928260622e+01 0 0 0
373 1 1.1472367897893974e+01 1.2904306084018685e+01 1.8767192883874035e+01 0 0 0
1573 1 1.5841064215539452e+01 1.1123290236874931e+01 1.9466441161463131e+01 0 0 0
1427 1 1.4545570922817248e+01 1.3637131064559661e+01 2.0196648137147768e+01 0 0 0
512 1 1.3809333245509164e-01 1.5406830744371685e+01 2.0454147828895170e+01 0 0 0
240 1 3.5538899152160313e+00 1.4932463590615974e+01 1.7179945611202566e+01 0 0 0
2402 1 2.7443700119884644e+00 1.5059859020219214e+01 2.0410277646162530e+01 0 0 0
227 1 6.3710406872856247e+00 1.6203749598655406e+01 1.7701219364612495e+01 0 0 0
350 1 9.3798125203224121e+00 1.5998986926636560e+01 1.8225121010170596e+01 0 0 0
281 1 1.1234709442010146e+01 1.4619609584327101e+01 1.6336295955167373e+01 0 0 0
663 1 1.2502239845093612e+01 1.6626722711268361e+01 1.9600145907709852e+01 0 0 1
1929 1 1.4062392179118328e+01 1.5122609407356897e+01 1.7571219754801771e+01 0 0 0
1017 1 1.5858605209415455e+01 1.7421076996193651e+01 1.8560685321868174e+01 0 0 0
3154 1 2.9224401143524612e+00 1.9907928768240815e+01 1.9715514023027879e+01 1 0 0
1127 1 1.0123939152756000e+01 2.2614538174144347e+01 2.2636296409346652e+01 0 0 0
567 1 1.6796052631386453e+00 1.8879238578426190e+01 1.7524387517988920e+01 0 0 1
412 1 6.0164676175133556e+00 1.8434716447773440e+01 1.9179238528392091e+01 0 0 0
3145 1 8.6428640695569676e+00 1.9547394516801130e+01 2.0007673221467723e+01 1 0 0
332 1 1.2885323522790314e+01 1.9956525608828574e+01 1.8255346593859095e+01 0 0 0
884 1 1.0303608492826378e+01 1.8751426398268801e+01 1.7702158290521758e+01 0 0 0
1594 1 2.7551746375136075e+00 2.2380443553976345e+01 2.1181128895849490e+01 1 0 0
930 1 4.6102694025139099e+00 2.1287432429976899e+01 1.8127003844286900e+01 0 0 0
3662 1 6.4591177885593192e+00 2.2658456640850613e+01 2.0014960903315540e+01 1 0 0
1456 1 1.2562172844056647e+01 2.2641214878691702e+01 2.3434685330866539e+01 0 0 0
2812 1 7.5894075840543280e+00 2.3393453911167580e+01 1.6967591628750220e+01 1 0 0
1003 1 8.8935089040818003e+00 2.4114904281349339e+01 2.0010054978956166e+01 0 0 0
2266 1 1.0072961348841478e+01 2.1939196567624226e+01 1.7766704640176830e+01 0 0 0
942 1 1.2044061380466299e+01 2.2541065053284161e+01 1.9982437652934522e+01 0 0 0
917 1 1.3468050353295764e+01 2.4375612029285151e+01 1.8046815781531496e+01 0 0 0
1378 1 1.6170316988445112e+01 2.1658606567109537e+01 1.7543887264289371e+01 0 0 0
420 1 2.1875591409162989e+00 2.5292271452397048e+00 2.3522864557741158e+01 0 0 0
411 1 8.2350000087694486e+00 2.3951417476263146e+01 2.4083321329526484e+01 0 0 0
605 1 4.8000511686254548e+00 3.0474556330848426e+00 2.2804449200027353e+01 0 0 0
482 1 7.9803983097120685e+00 1.4830321238957540e+00 2.0923897948584319e+01 0 0 0
3152 1 6.4677966393260284e+00 2.2197664627429113e+01 2.3094665144555130e+01 1 0 0
504 1 8.8617404336855596e+00 2.3803134760615481e+00 2.4835261032932273e+01 0 0 0
2507 1 1.1183261435779617e+01 3.2145184805430498e+00 2.3305864988675037e+01 0 1 0
3591 1 2.2470386675761396e+00 6.9439564008266448e+00 2.3849541589148881e+01 1 1 0
1790 1 2.4246221836939710e+00 4.7576934590689950e+00 2.1799576433271454e+01 1 0 0
1732 1 2.7473359247462897e-02 2.0170486323811531e+01 2.1015022245336827e+01 1 0 0
