LiquidC.data (written by ASE) 

4096 	 atoms 
1  atom types
0.0      30.547499999999999  xlo xhi
0.0      30.547499999999999  ylo yhi
0.0      30.547499999999999  zlo zhi


Atoms 

     1   1      13.952199999999999                 15.4552      12.295599999999999
     2   1                 28.3291      1.5139599999999998                 15.4559
     3   1      9.0180199999999981                 12.5829      1.2639699999999998
     4   1                 27.3413      6.3930499999999997      14.909899999999999
     5   1      6.3114100000000004      13.391299999999999      11.267200000000001
     6   1      6.6025299999999998      1.1331599999999999      13.798199999999998
     7   1                 1.88636                 15.5702      7.0862599999999993
     8   1                  10.821      15.719799999999998     0.53336399999999995
     9   1                 12.0831      19.151900000000001      6.4799399999999991
    10   1                 2.33338      29.764799999999997      11.902699999999998
    11   1      24.959799999999998     0.23911199999999999      6.6586400000000001
    12   1      3.0151400000000002      6.7192499999999997      17.395699999999998
    13   1                 9.67544      14.815799999999999      11.342599999999999
    14   1      4.8430600000000004      9.9885800000000007                 4.49343
    15   1      18.501799999999999      30.016300000000001      29.052700000000002
    16   1                 13.5913      6.6433299999999997      1.9493799999999999
    17   1                0.695851      4.6622899999999996      4.7054799999999997
    18   1                 10.3803                 12.5975      8.9588400000000004
    19   1      15.118699999999999      4.6553800000000001      1.2095599999999997
    20   1      9.9414400000000001      4.4470400000000003                 16.0533
    21   1      10.006500000000001      28.581699999999998      10.676600000000001
    22   1    0.085816000000000003      5.0157100000000003      1.4725699999999999
    23   1      21.593399999999999      8.3918400000000002      13.556899999999999
    24   1      7.6310999999999991      6.0512899999999989      4.9955800000000004
    25   1      9.5603300000000004                 4.31271                0.107638
    26   1                 15.9962      8.2367799999999995      8.4167199999999998
    27   1      1.8418499999999998      2.9041000000000001       7.246179999999999
    28   1      12.241599999999998      17.192099999999996      3.5898300000000001
    29   1      25.800499999999996      8.9955599999999993      5.5316200000000002
    30   1                  4.6978      2.0574699999999995      7.4818299999999995
    31   1     0.12933099999999997      17.913699999999999      10.779599999999999
    32   1      6.1024399999999996      10.658499999999998      4.9573899999999993
    33   1      14.762199999999998      7.8506299999999989      7.8674200000000001
    34   1      9.1695700000000002      17.382100000000001      29.329899999999999
    35   1      13.133499999999998      26.263500000000001      20.938399999999998
    36   1                 5.33575      7.3422900000000002      2.3207499999999999
    37   1      9.1882599999999979                  14.193      7.6633100000000001
    38   1      4.5032100000000002      5.2088200000000002      7.1342400000000001
    39   1      19.163599999999999      3.2922499999999997      12.607199999999999
    40   1     0.90066599999999997      3.2408000000000001      9.7824000000000009
    41   1                 10.1235      2.7831199999999994      9.7580399999999994
    42   1      15.584299999999999                 29.6662      2.9128599999999993
    43   1      15.476399999999998      9.3414300000000008                 11.8682
    44   1      8.4815699999999978      7.6427399999999999                 3.19096
    45   1                 13.7431      9.1867999999999999      7.6802399999999995
    46   1      26.586299999999998      5.5099299999999989      14.101900000000001
    47   1                 12.5101      13.444899999999999      22.456700000000001
    48   1      3.1525499999999997      14.665699999999998      13.753499999999999
    49   1      5.8196899999999987      29.639500000000002      8.9170799999999986
    50   1      27.065399999999997      1.3206199999999999      2.8694099999999998
    51   1      8.2688600000000001      2.7244600000000001      13.255800000000001
